2018/5/12 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1270,10:00～11:00,5月11日,7:57,33,75

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
953,10:00～11:00,5月11日,7:57

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2018/5/11,0:00,769,782,61
2018/5/11,1:00,772,789,61
2018/5/11,2:00,801,818,63
2018/5/11,3:00,819,836,64
2018/5/11,4:00,829,849,65
2018/5/11,5:00,830,856,65
2018/5/11,6:00,828,873,65
2018/5/11,7:00,814,864,64
2018/5/11,8:00,851,900,67
2018/5/11,9:00,887,944,70
2018/5/11,10:00,896,953,71
2018/5/11,11:00,898,950,71
2018/5/11,12:00,847,881,67
2018/5/11,13:00,876,919,69
2018/5/11,14:00,890,918,70
2018/5/11,15:00,887,908,70
2018/5/11,16:00,910,916,72
2018/5/11,17:00,887,889,70
2018/5/11,18:00,885,885,70
2018/5/11,19:00,886,870,70
2018/5/11,20:00,845,828,66
2018/5/11,21:00,805,788,63
2018/5/11,22:00,789,768,62
2018/5/11,23:00,771,736,61

最大使用率(%),時間帯
72,16:00～17:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1061,19:00～20:00,5月11日,18:17,19,84

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
899,16:00～17:00,5月11日,18:17

DATE,TIME,当日実績(5分間隔値)(万kW)
2018/5/11,0:00,785
2018/5/11,0:05,785
2018/5/11,0:10,777
2018/5/11,0:15,774
2018/5/11,0:20,769
2018/5/11,0:25,770
2018/5/11,0:30,764
2018/5/11,0:35,764
2018/5/11,0:40,760
2018/5/11,0:45,764
2018/5/11,0:50,768
2018/5/11,0:55,765
2018/5/11,1:00,762
2018/5/11,1:05,757
2018/5/11,1:10,770
2018/5/11,1:15,775
2018/5/11,1:20,772
2018/5/11,1:25,771
2018/5/11,1:30,769
2018/5/11,1:35,770
2018/5/11,1:40,771
2018/5/11,1:45,782
2018/5/11,1:50,781
2018/5/11,1:55,780
2018/5/11,2:00,779
2018/5/11,2:05,792
2018/5/11,2:10,797
2018/5/11,2:15,798
2018/5/11,2:20,799
2018/5/11,2:25,801
2018/5/11,2:30,805
2018/5/11,2:35,802
2018/5/11,2:40,807
2018/5/11,2:45,801
2018/5/11,2:50,803
2018/5/11,2:55,813
2018/5/11,3:00,814
2018/5/11,3:05,821
2018/5/11,3:10,823
2018/5/11,3:15,819
2018/5/11,3:20,821
2018/5/11,3:25,819
2018/5/11,3:30,813
2018/5/11,3:35,812
2018/5/11,3:40,814
2018/5/11,3:45,819
2018/5/11,3:50,819
2018/5/11,3:55,826
2018/5/11,4:00,825
2018/5/11,4:05,835
2018/5/11,4:10,831
2018/5/11,4:15,826
2018/5/11,4:20,825
2018/5/11,4:25,827
2018/5/11,4:30,834
2018/5/11,4:35,832
2018/5/11,4:40,829
2018/5/11,4:45,830
2018/5/11,4:50,826
2018/5/11,4:55,828
2018/5/11,5:00,822
