2017/10/22 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1211,17:00～18:00,10月21日,7:52,25,80

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
969,17:00～18:00,10月21日,6:12

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2017/10/21,0:00,760,776,63
2017/10/21,1:00,753,767,62
2017/10/21,2:00,779,781,64
2017/10/21,3:00,802,806,66
2017/10/21,4:00,808,808,67
2017/10/21,5:00,807,804,67
2017/10/21,6:00,815,819,67
2017/10/21,7:00,840,840,69
2017/10/21,8:00,883,887,73
2017/10/21,9:00,916,909,76
2017/10/21,10:00,924,917,76
2017/10/21,11:00,929,920,77
2017/10/21,12:00,893,890,74
2017/10/21,13:00,897,897,74
2017/10/21,14:00,895,897,74
2017/10/21,15:00,893,898,74
2017/10/21,16:00,923,928,76
2017/10/21,17:00,952,969,79
2017/10/21,18:00,938,961,77
2017/10/21,19:00,910,924,75
2017/10/21,20:00,877,882,72
2017/10/21,21:00,831,830,69
2017/10/21,22:00,779,791,64
2017/10/21,23:00,745,764,62

最大使用率(%),時間帯
79,17:00～18:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1148,18:00～19:00,10月21日,18:02,25,80

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
921,17:00～18:00,10月21日,18:02

DATE,TIME,当日実績(5分間隔値)(万kW)
2017/10/21,0:00,777
2017/10/21,0:05,782
2017/10/21,0:10,774
2017/10/21,0:15,767
2017/10/21,0:20,768
2017/10/21,0:25,762
2017/10/21,0:30,753
2017/10/21,0:35,752
2017/10/21,0:40,751
2017/10/21,0:45,748
2017/10/21,0:50,750
2017/10/21,0:55,748
2017/10/21,1:00,751
2017/10/21,1:05,747
2017/10/21,1:10,746
2017/10/21,1:15,748
2017/10/21,1:20,752
2017/10/21,1:25,753
2017/10/21,1:30,754
2017/10/21,1:35,754
2017/10/21,1:40,753
2017/10/21,1:45,752
2017/10/21,1:50,750
2017/10/21,1:55,761
2017/10/21,2:00,769
2017/10/21,2:05,771
2017/10/21,2:10,774
2017/10/21,2:15,774
2017/10/21,2:20,767
2017/10/21,2:25,776
2017/10/21,2:30,779
2017/10/21,2:35,785
2017/10/21,2:40,779
2017/10/21,2:45,782
2017/10/21,2:50,790
2017/10/21,2:55,785
2017/10/21,3:00,796
2017/10/21,3:05,796
2017/10/21,3:10,799
2017/10/21,3:15,797
2017/10/21,3:20,803
2017/10/21,3:25,801
2017/10/21,3:30,801
2017/10/21,3:35,800
2017/10/21,3:40,804
2017/10/21,3:45,805
2017/10/21,3:50,806
2017/10/21,3:55,808
2017/10/21,4:00,803
2017/10/21,4:05,806
2017/10/21,4:10,810
2017/10/21,4:15,809
2017/10/21,4:20,812
2017/10/21,4:25,812
2017/10/21,4:30,808
2017/10/21,4:35,808
2017/10/21,4:40,807
2017/10/21,4:45,808
2017/10/21,4:50,808
2017/10/21,4:55,804
2017/10/21,5:00,806
2017/10/21,5:05,809
2017/10/21,5:10,811
2017/10/21,5:15,812
2017/10/21,5:20,814
2017/10/21,5:25,812
2017/10/21,5:30,810
2017/10/21,5:35,805
2017/10/21,5:40,804
2017/10/21,5:45,800
2017/10/21,5:50,804
2017/10/21,5:55,804
2017/10/21,6:00,804
2017/10/21,6:05,813
2017/10/21,6:10,815
2017/10/21,6:15,812
2017/10/21,6:20,813
2017/10/21,6:25,816
2017/10/21,6:30,816
2017/10/21,6:35,818
2017/10/21,6:40,819
2017/10/21,6:45,810
2017/10/21,6:50,814
2017/10/21,6:55,820
2017/10/21,7:00,826
2017/10/21,7:05,829
2017/10/21,7:10,836
2017/10/21,7:15,835
2017/10/21,7:20,837
2017/10/21,7:25,838
2017/10/21,7:30,840
2017/10/21,7:35,849
2017/10/21,7:40,839
2017/10/21,7:45,840
2017/10/21,7:50,848
2017/10/21,7:55,851
2017/10/21,8:00,856
2017/10/21,8:05,864
2017/10/21,8:10,860
2017/10/21,8:15,866
2017/10/21,8:20,878
2017/10/21,8:25,887
2017/10/21,8:30,885
2017/10/21,8:35,887
2017/10/21,8:40,896
2017/10/21,8:45,891
2017/10/21,8:50,893
2017/10/21,8:55,901
2017/10/21,9:00,909
2017/10/21,9:05,913
2017/10/21,9:10,921
2017/10/21,9:15,914
2017/10/21,9:20,915
2017/10/21,9:25,914
2017/10/21,9:30,911
2017/10/21,9:35,916
2017/10/21,9:40,924
2017/10/21,9:45,917
2017/10/21,9:50,911
2017/10/21,9:55,922
2017/10/21,10:00,922
2017/10/21,10:05,914
2017/10/21,10:10,915
2017/10/21,10:15,917
2017/10/21,10:20,924
2017/10/21,10:25,926
2017/10/21,10:30,920
2017/10/21,10:35,925
2017/10/21,10:40,929
2017/10/21,10:45,928
2017/10/21,10:50,934
2017/10/21,10:55,932
2017/10/21,11:00,932
2017/10/21,11:05,926
2017/10/21,11:10,927
2017/10/21,11:15,935
2017/10/21,11:20,929
2017/10/21,11:25,935
2017/10/21,11:30,933
2017/10/21,11:35,929
2017/10/21,11:40,927
2017/10/21,11:45,930
2017/10/21,11:50,923
2017/10/21,11:55,926
2017/10/21,12:00,916
2017/10/21,12:05,916
