2018/8/28 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1354,14:00～15:00,8月27日,7:52,23,81

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1155,11:00～12:00,8月27日,13:02

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2018/8/27,0:00,743,804,55
2018/8/27,1:00,721,772,53
2018/8/27,2:00,726,778,54
2018/8/27,3:00,752,804,56
2018/8/27,4:00,770,815,57
2018/8/27,5:00,777,813,57
2018/8/27,6:00,815,836,60
2018/8/27,7:00,880,905,65
2018/8/27,8:00,977,1009,72
2018/8/27,9:00,1043,1100,77
2018/8/27,10:00,1077,1130,80
2018/8/27,11:00,1099,1155,81
2018/8/27,12:00,1025,1096,76
2018/8/27,13:00,1071,1106,79
2018/8/27,14:00,1098,1100,81
2018/8/27,15:00,1083,1092,80
2018/8/27,16:00,1093,1106,81
2018/8/27,17:00,1054,1064,78
2018/8/27,18:00,1045,1044,77
2018/8/27,19:00,1000,1006,74
2018/8/27,20:00,938,941,69
2018/8/27,21:00,885,884,65
2018/8/27,22:00,868,857,64
2018/8/27,23:00,825,822,61

最大使用率(%),時間帯
81,11:00～12:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1375,11:00～12:00,8月27日,19:02,26,80

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1095,11:00～12:00,8月27日,19:02

DATE,TIME,当日実績(5分間隔値)(万kW)
2018/8/27,0:00,766
2018/8/27,0:05,762
2018/8/27,0:10,765
2018/8/27,0:15,758
2018/8/27,0:20,753
2018/8/27,0:25,745
2018/8/27,0:30,737
2018/8/27,0:35,734
2018/8/27,0:40,729
2018/8/27,0:45,729
2018/8/27,0:50,725
2018/8/27,0:55,726
2018/8/27,1:00,729
2018/8/27,1:05,734
2018/8/27,1:10,730
2018/8/27,1:15,731
2018/8/27,1:20,729
2018/8/27,1:25,724
2018/8/27,1:30,721
2018/8/27,1:35,714
2018/8/27,1:40,711
2018/8/27,1:45,714
2018/8/27,1:50,712
2018/8/27,1:55,707
2018/8/27,2:00,715
2018/8/27,2:05,715
2018/8/27,2:10,717
2018/8/27,2:15,722
2018/8/27,2:20,724
2018/8/27,2:25,726
2018/8/27,2:30,723
2018/8/27,2:35,729
2018/8/27,2:40,736
2018/8/27,2:45,734
2018/8/27,2:50,730
2018/8/27,2:55,732
2018/8/27,3:00,740
2018/8/27,3:05,743
2018/8/27,3:10,745
2018/8/27,3:15,746
2018/8/27,3:20,748
2018/8/27,3:25,756
2018/8/27,3:30,753
2018/8/27,3:35,755
2018/8/27,3:40,759
2018/8/27,3:45,760
2018/8/27,3:50,759
2018/8/27,3:55,752
2018/8/27,4:00,754
2018/8/27,4:05,754
2018/8/27,4:10,764
2018/8/27,4:15,770
2018/8/27,4:20,769
2018/8/27,4:25,765
2018/8/27,4:30,774
2018/8/27,4:35,774
2018/8/27,4:40,773
2018/8/27,4:45,780
2018/8/27,4:50,776
2018/8/27,4:55,775
2018/8/27,5:00,769
2018/8/27,5:05,773
2018/8/27,5:10,770
2018/8/27,5:15,770
2018/8/27,5:20,777
2018/8/27,5:25,783
2018/8/27,5:30,781
2018/8/27,5:35,776
2018/8/27,5:40,781
2018/8/27,5:45,777
2018/8/27,5:50,776
2018/8/27,5:55,780
2018/8/27,6:00,784
2018/8/27,6:05,799
2018/8/27,6:10,795
2018/8/27,6:15,800
2018/8/27,6:20,802
2018/8/27,6:25,810
2018/8/27,6:30,814
2018/8/27,6:35,826
2018/8/27,6:40,829
2018/8/27,6:45,827
2018/8/27,6:50,836
2018/8/27,6:55,831
2018/8/27,7:00,844
2018/8/27,7:05,844
2018/8/27,7:10,856
2018/8/27,7:15,862
2018/8/27,7:20,867
2018/8/27,7:25,871
2018/8/27,7:30,877
2018/8/27,7:35,892
2018/8/27,7:40,888
2018/8/27,7:45,905
2018/8/27,7:50,908
2018/8/27,7:55,911
2018/8/27,8:00,901
2018/8/27,8:05,926
2018/8/27,8:10,934
2018/8/27,8:15,949
2018/8/27,8:20,966
2018/8/27,8:25,977
2018/8/27,8:30,982
2018/8/27,8:35,991
2018/8/27,8:40,1005
2018/8/27,8:45,1010
2018/8/27,8:50,1014
2018/8/27,8:55,1011
2018/8/27,9:00,1018
2018/8/27,9:05,1024
2018/8/27,9:10,1030
2018/8/27,9:15,1040
2018/8/27,9:20,1038
2018/8/27,9:25,1039
2018/8/27,9:30,1040
2018/8/27,9:35,1046
2018/8/27,9:40,1054
2018/8/27,9:45,1054
2018/8/27,9:50,1051
2018/8/27,9:55,1060
2018/8/27,10:00,1056
2018/8/27,10:05,1050
2018/8/27,10:10,1056
2018/8/27,10:15,1066
2018/8/27,10:20,1069
2018/8/27,10:25,1070
2018/8/27,10:30,1076
2018/8/27,10:35,1080
2018/8/27,10:40,1091
2018/8/27,10:45,1092
2018/8/27,10:50,1096
2018/8/27,10:55,1095
2018/8/27,11:00,1103
2018/8/27,11:05,1111
2018/8/27,11:10,1115
2018/8/27,11:15,1116
2018/8/27,11:20,1111
2018/8/27,11:25,1109
2018/8/27,11:30,1100
2018/8/27,11:35,1096
2018/8/27,11:40,1095
2018/8/27,11:45,1088
2018/8/27,11:50,1077
2018/8/27,11:55,1082
2018/8/27,12:00,1070
2018/8/27,12:05,1042
2018/8/27,12:10,1026
2018/8/27,12:15,1018
2018/8/27,12:20,1015
2018/8/27,12:25,1011
2018/8/27,12:30,1010
2018/8/27,12:35,1014
2018/8/27,12:40,1021
2018/8/27,12:45,1021
2018/8/27,12:50,1027
2018/8/27,12:55,1034
2018/8/27,13:00,1046
2018/8/27,13:05,1052
2018/8/27,13:10,1067
2018/8/27,13:15,1070
2018/8/27,13:20,1073
2018/8/27,13:25,1078
2018/8/27,13:30,1066
2018/8/27,13:35,1074
2018/8/27,13:40,1077
2018/8/27,13:45,1075
2018/8/27,13:50,1071
2018/8/27,13:55,1083
2018/8/27,14:00,1085
2018/8/27,14:05,1089
2018/8/27,14:10,1091
2018/8/27,14:15,1093
2018/8/27,14:20,1101
2018/8/27,14:25,1102
2018/8/27,14:30,1099
2018/8/27,14:35,1101
2018/8/27,14:40,1103
2018/8/27,14:45,1106
2018/8/27,14:50,1100
